ba,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p108,0.032406052219,0.032406052219,0.032406052219,0.032406052219,0.032406052219,0.0308316824475,0.029257312676,0.0294011149975,0.029544917319,0.03179981222,0.034054707121,0.0344262159625,0.034797724804,0.035780797956,0.036763871108,0.034533850007,0.032303828906,0.0321314136225,0.031958998339,0.032389919636,0.032820840933,0.0331807808035,0.033540720674,0.033628458862,0.03371619705,0.0334429479745,0.033169698899,0.0333997528845,0.03362980687,0.0340617182,0.03449362953,0.03464225937,0.03479088921,0.034750958275,0.03471102734,0.034683076355,0.03465512537
p109,0.03290308851,0.03290308851,0.03290308851,0.03290308851,0.03290308851,0.0313420933805,0.029781098251,0.0299368807705,0.03009266329,0.0327901587375,0.035487654185,0.035772838971,0.036058023757,0.0370676944105,0.038077365064,0.035803606785,0.033529848506,0.0332850222005,0.033040195895,0.033567558752,0.034094921609,0.034403293988,0.034711666367,0.0346262337935,0.03454080122,0.0340446979715,0.033548594723,0.0336499228415,0.03375125096,0.034332844215,0.03491443747,0.03489211509,0.03486979271,0.03485362328,0.03483745385,0.03486345316,0.03488945247
p11,0.032615536642,0.032615536642,0.032615536642,0.032615536642,0.032615536642,0.0299103609035,0.027205185165,0.0270948020575,0.02698441895,0.0328905519065,0.038796684863,0.0400508259715,0.04130496708,0.0402563377355,0.039207708391,0.03629876601,0.033389823629,0.0329102762525,0.032430728876,0.033524135779,0.034617542682,0.036034916651,0.03745229062,0.0380891865415,0.038726082463,0.0390738722275,0.039421661992,0.039347831266,0.03927400054,0.039547221975,0.03982044341,0.040069085637,0.040317727864,0.038284489042,0.03625125022,0.03744393591,0.0386366216
p110,0.034299792417,0.034299792417,0.034299792417,0.034299792417,0.034299792417,0.0326487706335,0.03099774885,0.030961019239,0.030924289628,0.033051102233,0.035177914838,0.035133546036,0.035089177234,0.0356093069155,0.036129436597,0.0341267296875,0.032124022778,0.0321136121165,0.032103201455,0.03260586805,0.033108534645,0.033429196846,0.033749859047,0.033994561903,0.034239264759,0.034009933888,0.033780603017,0.034037836721,0.034295070425,0.0345739162225,0.03485276202,0.035321812205,0.03579086239,0.035785903725,0.03578094506,0.03546267852,0.03514441198
p111,0.033551330383,0.033551330383,0.033551330383,0.033551330383,0.033551330383,0.031804973905,0.030058617427,0.0300607797245,0.030062942022,0.032290290467,0.034517638912,0.034599985609,0.034682332306,0.0354524061275,0.036222479949,0.034115887942,0.032009295935,0.032007910551,0.032006525167,0.0326171990405,0.033227872914,0.033560723997,0.03389357508,0.034328442565,0.03476331005,0.0345717756885,0.034380241327,0.0346874398935,0.03499463846,0.03539684431,0.03579905016,0.035992909045,0.03618676793,0.036666633865,0.0371464998,0.036827267505,0.03650803521
p112,0.032919476298,0.032919476298,0.032919476298,0.032919476298,0.032919476298,0.0312060191735,0.029492562049,0.0295320517495,0.02957154145,0.03170316807,0.03383479469,0.034116702629,0.034398610568,0.035154433795,0.035910257022,0.0341044939065,0.032298730791,0.0322992314895,0.032299732188,0.0327535178055,0.033207303423,0.0335255131185,0.033843722814,0.0339913606875,0.034138998561,0.033948484252,0.033757969943,0.0340497292265,0.03434148851,0.034731089415,0.03512069032,0.035359642295,0.03559859427,0.036064951395,0.03653130852,0.03631165983,0.03609201114
p113,0.033177692492,0.033177692492,0.033177692492,0.033177692492,0.033177692492,0.0314506896455,0.029723686799,0.0297636701155,0.029803653432,0.031763207693,0.033722761954,0.034031538275,0.034340314596,0.0351375962275,0.035934877859,0.034120252632,0.032305627405,0.0323257254195,0.032345823434,0.0326739905765,0.033002157719,0.033182946432,0.033363735145,0.033451815386,0.033539895627,0.0332742878495,0.033008680072,0.033134409936,0.0332601398,0.03352428732,0.03378843484,0.03402850249,0.03426857014,0.034841049645,0.03541352915,0.034999956725,0.0345863843
p114,0.03295270301,0.03295270301,0.03295270301,0.03295270301,0.03295270301,0.0312315899315,0.029510476853,0.029551438377,0.029592399901,0.031575563044,0.033558726187,0.0338923686455,0.034226011104,0.035010642923,0.035795274742,0.034022199137,0.032249123532,0.032279755372,0.032310387212,0.0327136144785,0.033116841745,0.033394937102,0.033673032459,0.0336956812815,0.033718330104,0.0335137167965,0.033309103489,0.0336025243795,0.03389594527,0.0341985078,0.03450107033,0.03443421676,0.03436736319,0.03502452353,0.03568168387,0.03554912098,0.03541655809
p115,0.03291742995,0.03291742995,0.03291742995,0.03291742995,0.03291742995,0.031802702193,0.030687974436,0.0303885340985,0.030089093761,0.0322474546755,0.03440581559,0.034428140886,0.034450466182,0.0350881949255,0.035725923669,0.0337196155065,0.031713307344,0.031728865838,0.031744424332,0.032299277221,0.03285413011,0.033166178226,0.033478226342,0.0338180804495,0.034157934557,0.03399574678,0.033833559003,0.0341050565765,0.03437655415,0.034766066045,0.03515557794,0.036219760065,0.03728394219,0.0374334065,0.03758287081,0.037357455135,0.03713203946
p116,0.033403020259,0.033403020259,0.033403020259,0.033403020259,0.033403020259,0.031782497743,0.030161975227,0.0301247495405,0.030087523854,0.0322201870415,0.034352850229,0.0344102154125,0.034467580596,0.035054868478,0.03564215636,0.033765022283,0.031887888206,0.0318645363635,0.031841184521,0.0322888791245,0.032736573728,0.033052002236,0.033367430744,0.0336496677885,0.033931904833,0.0337437865635,0.033555668294,0.033805731685,0.034055795076,0.034404444738,0.0347530944,0.03598667279,0.03722025118,0.037246661595,0.03727307201,0.036912984575,0.03655289714
p117,0.033778347084,0.033778347084,0.033778347084,0.033778347084,0.033778347084,0.032152501328,0.030526655572,0.0304902831415,0.030453910711,0.0326825223965,0.034911134082,0.034904105979,0.034897077876,0.0355005158785,0.036103953881,0.034121855378,0.032139756875,0.0321456324855,0.032151508096,0.0326661255325,0.033180742969,0.033505408413,0.033830073857,0.034107201445,0.034384329033,0.0341552561485,0.033926183264,0.034192887937,0.03445959261,0.03479897586,0.03513835911,0.0357766377,0.03641491629,0.03644915872,0.03648340115,0.036039415125,0.0355954291
p118,0.034761897412,0.034761897412,0.034761897412,0.034761897412,0.034761897412,0.033064017637,0.031366137862,0.0313493980765,0.031332658291,0.033643285248,0.035953912205,0.0359088883895,0.035863864574,0.03640274245,0.036941620326,0.034855853657,0.032770086988,0.0326878342595,0.032605581531,0.0331048829495,0.033604184368,0.0338899244655,0.034175664563,0.0344752319195,0.034774799276,0.0344343906675,0.034093982059,0.0343389040245,0.03458382599,0.034874841905,0.03516585782,0.03621033804,0.03725481826,0.0372837761,0.03731273394,0.03690220621,0.03649167848
